"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"DYRK2",0.204536803233277,0.226247829913428,0.45633332745459,0.648472632937744,0.766244233305861,-6.65358255525424
"HLA-B",0.352301116157619,0.673660405282457,0.456205112181022,0.648564717901509,0.76630887451437,-6.65364042832913
"BNIP1",0.130922789338663,0.133955693903095,0.455908566016612,0.648777719788669,0.766516368913526,-6.65377421941648
"POLR2C",-0.120778068871872,-0.132903305740699,-0.455714363389024,0.648917226452833,0.766637011439493,-6.65386178966172
"SH2D1B",0.490442802521392,1.00051532792992,0.455499709918112,0.649071438510021,0.766775012152468,-6.65395853829186
"ZZEF1",-0.171081675596555,-0.319293686635613,-0.455377395940027,0.649159318484919,0.766834640637242,-6.65401364729916
"ADAM6",0.707040964939958,1.24533805805286,0.455129563222799,0.64933739603173,0.766999716756762,-6.6541252639172
"FARSB",0.147280941254163,-0.0672849037497346,0.455078779963377,0.649373888285797,0.766999716756762,-6.65414812772341
"ISCA1P1",-0.142399583734987,-0.325970407905037,-0.454919519977913,0.649488336125148,0.767041789175563,-6.65421981375433
"PDE6D",0.148400625180448,0.0840520592100943,0.454826453703732,0.649555219510233,0.767041789175563,-6.65426169310283
"ECH1",0.183020804676621,0.135700680375822,0.454812333728215,0.649565367276964,0.767041789175563,-6.6542680462722
"SLC22A5",0.219937783869691,-0.530573248450275,0.454809181112922,0.64956763301252,0.767041789175563,-6.65426946473913
"MME",-0.740812330363639,-0.897190386915351,-0.454720761084682,0.64963118043761,0.767041789175563,-6.65430924386521
"SPATC1",0.34352343148166,-0.314015433206551,0.454714031631839,0.649636016996529,0.767041789175563,-6.65431227105028
"WDR63",0.606080587632643,-0.419035378797316,0.454664783974749,0.649671412479609,0.767041789175563,-6.65433442331297
"TTC14",0.246707467430739,0.110774141725762,0.454573527192278,0.649737003038189,0.767075053226946,-6.65437546551524
"NICN1",-0.203282212926367,-0.568957422033942,-0.454484756101543,0.649800809630269,0.767106207430044,-6.65441538189803
"COPB1",0.161137060179825,-0.32605248761344,0.454283981720158,0.649945131097895,0.767232402409049,-6.65450563242742
"AKR1C3",-0.686202814714664,-0.168732773348638,-0.454201822452485,0.650004192966682,0.767257943344654,-6.65454255253613
"DNAJB13",0.806837942313655,0.414342413593854,0.454088376317401,0.650085749671685,0.767310032472751,-6.65459352113872
"CLDN19",0.624280163356365,-1.18670649876074,0.4535911459201,0.650443259505098,0.767589202462929,-6.65481676472913
"PRMT1",-0.153180082862315,0.238949146579216,-0.453571839923871,0.650457142193093,0.767589202462929,-6.65482542769624
"SH3GLB2",0.161099260912886,0.547049653176128,0.453553923028981,0.650470026105626,0.767589202462929,-6.65483346701776
"SF3B2",-0.089026754316725,0.0461113762310172,-0.453551127705713,0.650472036212305,0.767589202462929,-6.65483472125237
"C13orf16",0.420618240890337,0.241698067091718,0.453224960717836,0.650706599232585,0.767782946553798,-6.65498101623754
"ZNF35",0.182095810436675,0.0989742731695908,0.453179121935336,0.650739566984195,0.767782946553798,-6.65500156778585
"MTO1",0.120757546935687,-0.0103561605838022,0.453166601090529,0.650748572231539,0.767782946553798,-6.6550071810719
"PLEKHG3",0.198215470726138,0.989300967713794,0.453025238174246,0.650850246882417,0.767858716195916,-6.65507054548242
"RCBTB1",-0.247245801015079,-0.4662314262391,-0.452572642723925,0.651175818056472,0.768198610080316,-6.65527328374587
"CCKAR",-0.218469956052826,-1.09153661110518,-0.452333130429551,0.651348136504921,0.768319934639055,-6.65538049040422
"CEACAM21",0.420958135705346,-0.354168268333845,0.452325515879772,0.651353615142031,0.768319934639055,-6.65538389777755
"BMF",-0.321891400992347,-0.0762117148592274,-0.452255758475277,0.651403806186902,0.768334930708111,-6.65541511028834
"AK7",-0.524397370965303,-0.0538843680173415,-0.451953709433719,0.65162115135411,0.768547073058946,-6.65555020475219
"KIAA1324",0.825703420925992,-0.491034865662166,0.451880726643824,0.651673671980106,0.768564801775537,-6.65558283351654
"C2orf85",0.448290656489124,-0.488845872304597,0.450892470309982,0.65238502204536,0.769359487859637,-6.65602413992174
"HOXB3",0.454007061763527,1.07524508463639,0.450787566053334,0.652460551135853,0.769404300191897,-6.65607092832658
"RAD51L1",-0.205803436196416,0.448544690994326,-0.450026481936401,0.653008624571417,0.769996065254982,-6.65641005429056
"WWTR1",-0.290006841230607,-0.290421013366085,-0.449914771665199,0.653089085446515,0.769996065254982,-6.65645978229837
"FAM164C",0.285481913253858,-0.535291411475399,0.449885407182264,0.65311023629639,0.769996065254982,-6.65647285189906
"ASS1",0.45047843992877,1.52470152090801,0.449882114342443,0.653112608102964,0.769996065254982,-6.65647431742943
