"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"HK2",3.42916592147503,-0.480465412888048,16.7342872075215,1.10650675790543e-45,1.44487229578467e-43,93.1523723057735
"GPRC6A",-4.71591524842576,0.160412925144499,-16.7088460653427,1.39074204750007e-45,1.80453181745563e-43,92.9249135400194
"CRABP1",-6.74588431373784,-3.20780014240177,-16.6819547075694,1.77087696253807e-45,2.28331752257817e-43,92.6845144089776
"RHBDF2",1.99536329844054,0.780933087893193,16.6806899138511,1.7911167296721e-45,2.29498025468799e-43,92.6732082590033
"HAMP",5.84738477007458,1.63870408696045,16.5991140685099,3.7273212792097e-45,4.74619959907317e-43,91.9441198792758
"PLG",-9.95136340382745,1.98800255557573,-16.5561372344349,5.48313741552507e-45,6.93887655281972e-43,91.5601177283874
"MYO3B",-7.97573411072267,-1.41265078759122,-16.5507580900763,5.75451054278774e-45,7.23762089801787e-43,91.5120598802642
"HSPA12B",-2.89621921345822,-0.94656942129067,-16.5292795725093,6.97865822283498e-45,8.69385478790174e-43,91.3201805621148
"SIAH3",-5.19402443059022,-0.0424397804142561,-16.5289848431192,6.99715155360122e-45,8.69385478790174e-43,91.3175477186337
"LOC389493",-6.97206935486082,-1.68102293073425,-16.505351597742,8.65124025824202e-45,1.06842817189289e-42,91.1064419117983
"MRPS6",-1.96761973180264,-0.262001783184884,-16.4955298552888,9.44876344102356e-45,1.1599347263738e-42,91.0187154961307
"NR0B2",-7.89691861248437,0.0062985771567682,-16.4944418715407,9.54150971635986e-45,1.16434815889937e-42,91.0089980366389
"ZNF804B",-5.09164500330277,0.0753209426631204,-16.4923922918641,9.71870690566194e-45,1.17895390694068e-42,90.9906921059274
"VWA5B1",-6.40578435289231,0.12693478383024,-16.456766138218,1.33814682661565e-44,1.61372635837926e-42,90.6725247445549
"PROX1",-5.57633617616828,-1.99071106362077,-16.4402869038023,1.55146901731474e-44,1.86003896631401e-42,90.5253724140725
"CYFIP2",-2.61444354582559,1.93413027910047,-16.383612552284,2.58006668111571e-44,3.07522947846239e-42,90.0193905700453
