"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"FAM116B",0.0404935747310584,-0.454085024851449,0.320214664296668,0.748954108035329,0.798455963017799,-7.15191429426856
"SLC2A13",0.0506222285376015,0.952071197625135,0.319925081296165,0.74917347923658,0.798648302107489,-7.15200666130791
"SHMT1",-0.0435146263416595,-0.34422297715389,-0.319371015594839,0.749593263859819,0.799054258651734,-7.15218315644658
"CCDC67",0.114785403136416,-1.2374852655069,0.318267191410773,0.750429791518628,0.799904391198637,-7.15253386323943
"SNORA10",-0.0840905240935758,0.428546000405489,-0.317885319378001,0.750719259952474,0.800166162309592,-7.15265490897629
"LOC100133050",0.0609904925880598,-0.308702603953353,0.317840240602708,0.750753433102044,0.800166162309592,-7.15266918845368
"IGDCC3",0.141326323551505,-1.18763131729721,0.316795918896801,0.751545245805604,0.800968448963438,-7.15299942868857
"STARD13",0.0536403336192846,0.620972067146218,0.316483974064455,0.751781815719513,0.801178926239317,-7.15309786260803
"MBIP",0.0401898296289977,-0.00370835783031925,0.316306400151509,0.751916493079446,0.801280799699643,-7.15315385260736
"STRADB",-0.045249560944482,-0.717124185672652,-0.3155403052943,0.752497609145837,0.801839625412911,-7.15339504632698
"OR2C1",0.0878695663626378,0.0501298098810147,0.315511956286666,0.752519115796518,0.801839625412911,-7.1534039603788
"PAGE4",0.0951930732193261,-0.662637743640196,0.315398349161643,0.752605304477475,0.801875908083744,-7.15343967493021
"C12orf62",-0.0286339834056907,-0.365695215479227,-0.315363959852528,0.752631394729398,0.801875908083744,-7.15345048332606
"CST9L",-0.0635119381102392,-0.139648788755488,-0.314581052329381,0.753225442438657,0.802467120274121,-7.15369622873448
"NR2F6",0.0403488062189222,0.664761117012934,0.314388547458017,0.753371532068222,0.802581052740107,-7.15375656021471
"DENND5A",0.0542128988182649,-0.769406207962316,0.313899380156518,0.753742795092784,0.802934842410868,-7.15390970032071
"EAPP",0.0256469478881442,-0.103915089643114,0.312977762423246,0.754442429910043,0.803638379693744,-7.15419757700759
"PRAMEF13",-0.0539136940287102,-0.0872907378246934,-0.312369665784548,0.754904169804241,0.804088449376877,-7.15438705888266
"OR5V1",0.055152601871323,0.0325858605024065,0.311988620701134,0.755193549731134,0.804328050153844,-7.15450560415664
"OR4C46",-0.0459728289645481,-0.00378873077510972,-0.311970144743453,0.755207581942897,0.804328050153844,-7.15451134845477
"TRIM61",-0.0919143355476409,-0.390736032429636,-0.311781938407597,0.755350526438922,0.8044264272199,-7.15456984368228
"ENOX1",0.0897198117470991,0.111271003911876,0.311717934222474,0.755399140139599,0.8044264272199,-7.15458972838046
"TBXA2R",-0.0544060967544825,0.34520500803617,-0.311693543248736,0.755417666301034,0.8044264272199,-7.15459730504782
"SYT17",0.0778743565754122,-0.203803332945921,0.311244896249241,0.755758461242616,0.804747530978802,-7.15473656438689
"GRIP2",-0.0948617214858161,0.883618081547471,-0.311075804958004,0.755886916374469,0.804842509223694,-7.15478899803878
"FGD1",-0.0568932558488131,-0.699809628781778,-0.310881343159453,0.756034653322538,0.804958007154784,-7.15484926363943
"GH2",0.0571849184144131,-0.158120851919426,0.310344215712405,0.756442767459603,0.805350705010871,-7.15501552893494
"OR4K15",-0.046131728778669,-0.0499092155266447,-0.310284973571072,0.756487784333392,0.805356808777009,-7.15503384946662
"CSF1R",-0.0707898061708998,-0.0293645804447722,-0.309743640458131,0.756899170518508,0.805752928383006,-7.15520109388545
"GSTM4",-0.0552327159683882,0.498210766026397,-0.308936200205599,0.757512913277431,0.806348867386419,-7.15545000946158
"ATXN3L",-0.0471383279843013,-0.0998000390230737,-0.308903672139709,0.757537641376636,0.806348867386419,-7.15546002352034
"OR5AU1",-0.0578005138802708,-0.158807918320861,-0.308838026724464,0.75758754631131,0.80636012081035,-7.15548022984435
"MAGEB2",0.172797471052663,0.589432650403294,0.308473077013181,0.757865006733013,0.806613565727002,-7.15559248679372
"OR10AG1",0.0531740477441223,0.0669441465117497,0.308382740283061,0.757933691898854,0.806644791445694,-7.15562025349513
"CYSLTR2",0.0870187730027757,-0.369982498072452,0.308215700068686,0.758060701599279,0.806738083652762,-7.15567157504893
"C13orf33",-0.0900818179563185,1.10358644724337,-0.30773952367625,0.758422800190491,0.807081537851298,-7.15581772326919
"LOC286094",-0.0540571358681516,0.0639375139051623,-0.307462589691049,0.758633413430062,0.807263760444809,-7.15590261606313
"PHACTR3",-0.138372209055873,-0.0104314997840773,-0.306476439442773,0.759383544124754,0.808020036233019,-7.1562042953273
"KRT34",-0.0872242779153123,-0.884240671109428,-0.306371824111836,0.759463134762874,0.808062784190039,-7.15623624200835
"SEMA3F",-0.0502487726922724,0.0483943350266126,-0.305960931736898,0.759775763638628,0.808353465688697,-7.1563616118797
"RAB3D",-0.0439344350667278,0.326556622326034,-0.305510917879387,0.760118203414689,0.808657150950921,-7.15649872537977
"PROP1",0.0786085540140725,0.351171728376699,0.305482159813732,0.760140088579835,0.808657150950921,-7.15650748073891
"SENP8",-0.0318107075918451,-0.219119453635621,-0.305342060645741,0.760246708152055,0.808728609579975,-7.15655012198221
"TMC1",-0.084203974816232,-0.730567953971434,-0.305154011504486,0.760389826242946,0.808838884854804,-7.15660732676997
"CMAS",0.0396534937636874,-0.221904185839483,0.304934589984848,0.760556831234641,0.808974556248904,-7.15667403054311
"C13orf39",-0.0592870746476979,-0.327875365448852,-0.304736440283831,0.760707655549491,0.809093003705324,-7.15673422650725
"CSF3",-0.167135912414455,2.93768122374416,-0.304446319896892,0.760928501052232,0.809285909943547,-7.15682229172045
"CPT2",-0.0288658037873722,0.265633308011127,-0.304237452037118,0.761087507591605,0.809413030717202,-7.15688564105044
"NISCH",0.0315872275603683,-0.393106205277409,0.30415985662091,0.761146581866795,0.809433866316586,-7.15690916456024
"GLRA3",-0.0900073229877968,-0.810986544805587,-0.30372509856431,0.761477593965984,0.809743874365716,-7.15704085309189
"PLG",-0.0613436939001137,-1.73565008676997,-0.303601034985577,0.761572060390273,0.809802324173287,-7.15707839750845
"PDK3",-0.0396965756132878,0.755470913139199,-0.303512956751515,0.761639128456615,0.809831635936366,-7.15710504264737
