"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"CRYBA4",-0.15933910140314,-0.498724307780604,-0.549978832712932,0.582621234367506,0.704523584424144,-6.8809698584794
"RPS27",-0.271039770377981,-0.33103472442288,-0.549973942811559,0.582624585366219,0.704523584424144,-6.88097253156284
"KIAA0100",0.0809366737221908,-0.15920595684725,0.549966381814928,0.582629766856589,0.704523584424144,-6.88097666476414
"USP28",-0.0863636734057698,-0.137379469628357,-0.549725941973886,0.582794549605894,0.704681277585988,-6.88110807105289
"RWDD2A",0.0913674491896108,-0.619665796705008,0.549582847559566,0.582892628114672,0.70475830201574,-6.88118624843475
"DYDC1",0.111730277476977,-0.980859993850904,0.549406460986291,0.583013536072047,0.704862918146667,-6.88128258649776
"BRAF",0.108872687566549,0.26599881929028,0.549165758369963,0.583178549775369,0.705020842607904,-6.88141400259866
"HSD3B7",0.132977618474268,-0.513521054989435,0.548638878767049,0.583539828390163,0.70541600458911,-6.88170146167943
"ECSIT",0.0699109242538356,0.060757622975935,0.548193243748876,0.583845479681646,0.705743878476027,-6.88194437962698
"SLC35A3",0.102574538215403,-0.348611813012726,0.547767036462596,0.584137875897967,0.706055692104488,-6.88217652300804
"SERPINB13",0.576221834158286,3.60505836551586,0.547530158231803,0.584300413945344,0.706210516819567,-6.8823054661114
"CA6",0.166159034950418,-0.613684378516575,0.547216741165155,0.584515502876051,0.706428834785234,-6.88247598703103
"PSMA8",-0.213015800608612,-0.153023129216513,-0.5471294346866,0.584575425330123,0.706459608270033,-6.88252347053086
"LIAS",-0.0780337592564459,-0.173317845073091,-0.547077669614635,0.584610955435199,0.706460901702153,-6.88255162050211
"ABHD14B",-0.10399699650966,0.0056783578994389,-0.546872723531027,0.584751634618079,0.7065521803063,-6.88266304456733
"ZNF679",0.140652863210131,-0.00625351016892396,0.546867210754271,0.58475541891893,0.7065521803063,-6.88266604115049
"ANKRD26P1",0.205775818364325,-0.187917094048101,0.546565157767054,0.584962783683115,0.706761081346508,-6.88283018215918
"DHDPSL",0.28481925515766,-1.28680761275984,0.546336441042911,0.585119824609866,0.706909159309734,-6.8829544106808
"DNAJC13",0.0719474789941958,0.0720456992969884,0.546241736521868,0.585184856155249,0.706946065765395,-6.88300583466817
"EIF3J",0.0580010158059237,0.0373115850262771,0.545735574991744,0.585532483450095,0.707314665241047,-6.88328052640767
"PCDH17",-0.16427915090031,-0.634850928231626,-0.545697011214176,0.585558972658458,0.707314665241047,-6.88330144438268
"HOXD8",-0.154184471081925,0.498976751868007,-0.545465992429711,0.585717669651637,0.707430123653394,-6.88342672394636
"CHP",0.0727251820022688,-0.0370542237723621,0.545457402989144,0.585723570503522,0.707430123653394,-6.88343138090704
"T",0.166861864665194,-0.322281366334559,0.545356866077222,0.585792640323194,0.707471865641578,-6.88348588383725
"C14orf4",-0.0947866902136162,0.21880257275782,-0.545297147633599,0.585833669260737,0.707479739250376,-6.88351825356686
