"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"RAB3GAP2",0.988242911585181,-0.863397588516457,9.43760723200032,2.6138399312828e-19,1.77144900599103e-18,32.9373017487514
"ZNF187",1.10221131478571,-1.09207361603064,9.43721689587937,2.62188848738797e-19,1.77631645340187e-18,32.9342669466102
"TDP1",0.958479579645386,-1.14887887071177,9.43715315933815,2.62320503813097e-19,1.77662129126934e-18,32.9337714127391
"MRPL43",0.663082271814677,-0.130999188740411,9.43671829141735,2.63220523955332e-19,1.78212812470551e-18,32.9303904936923
"TBC1D17",0.751541099341262,-0.165155247553926,9.43446620696183,2.67930744159523e-19,1.81341967184364e-18,32.9128830836764
"PIGG",0.933231753659471,-0.813546211959836,9.43379538246484,2.6934985519182e-19,1.82242289811468e-18,32.9076687065859
"XPNPEP1",0.809239681310126,-1.11070436514556,9.43348565955101,2.70007577967377e-19,1.82627032527522e-18,32.9052612847698
"NUP210",1.36063879477364,-0.495944521896868,9.43326911860203,2.70468366600593e-19,1.82878363577795e-18,32.9035781805096
"SENP3",0.829240335639353,-1.09678975074438,9.43123725955769,2.74830224645169e-19,1.85725838765766e-18,32.8877864064076
"SMC2",1.45937337193219,-1.6196384680253,9.43122311446968,2.74860833527796e-19,1.85725838765766e-18,32.8876764773801
"TRIM7",2.23608082010582,-2.11501332839356,9.43084577851705,2.75678608424047e-19,1.86217039581595e-18,32.8847440378846
"CYP2B6",-3.38890613089326,9.10326189130581,-9.43051868188783,2.76389454709309e-19,1.86635711824623e-18,32.8822020914215
"EXOSC7",0.705824717515744,-0.530373699838901,9.42913050503109,2.7942651804435e-19,1.88624400606757e-18,32.8714148734036
"C3orf47",1.44208703326951,-0.904013079799837,9.42780441669164,2.82358637873339e-19,1.90540962312091e-18,32.8611110957818
